sid,eid,tid,aid,actorType
10,12,198502029,RiHa,cast
10,12,198502028,JiBe,cast
10,12,198502028,ChGu,cast
10,12,198502027,Tina Turner,music
10,12,198502022,Alex Karras,host
10,12,198502025,Alex Karras,host
10,12,198502025,JiBe,cast
10,12,198502024,ChGu,cast
10,12,198502021,JiBe,cast
10,12,198502021,BiCr,cast
10,12,198502021,LaDa,crew
10,12,198502021,AuPD,crew
10,12,198502021,RiHa,cast
10,12,198502021,GaKr,cast
10,12,198502021,JuLD,cast
10,12,198502021,BVRy,crew
10,12,198502021,DaWi,crew
10,13,1985020914,Bryan Adams,music
10,13,1985020913,MaGr,cast
10,13,1985020913,GaKr,cast
10,13,1985020913,JuLD,cast
10,13,1985020913,MrSh,crew
10,13,1985020912,Harry Anderson,host
10,12,198502023,Tina Turner,music
10,12,198502023,MaSh,cast
10,13,1985020911,Harry Anderson,host
10,13,1985020911,JiBe,cast
10,13,1985020911,RiHa,cast
10,13,1985020911,GaKr,cast
10,13,1985020911,MrSh,crew
10,13,1985020911,MaSh,cast
10,13,1985020911,PaSt,cast
10,13,198502097,RiHa,cast
10,13,198502099,ChGu,cast
10,13,198502099,RiHa,cast
10,13,198502099,BiCr,cast
10,13,198502099,Waylon Jennings,cameo
10,13,198502099,Johnny Cash,cameo
10,13,198502095,Harry Anderson,host
10,13,198502095,RiHa,cast
10,13,198502095,PaSt,cast
10,13,198502094,BiCr,cast
10,13,198502094,ChGu,cast
10,13,198502094,JuLD,cast
10,13,1985020910,Bryan Adams,music
10,13,198502098,BiCr,cast
10,13,198502098,ChGu,cast
10,13,198502096,Harry Anderson,host
10,13,198502096,JiBe,cast
10,13,198502096,MaGr,cast
10,13,198502096,ChGu,cast
10,13,198502099,June Carter Cash,cameo
10,13,198502099,Christopher Reeve,cameo
10,13,198502093,BiCr,cast
10,13,198502093,ChGu,cast
10,13,198502093,MaSh,cast
10,13,198502092,Harry Anderson,host
10,14,1985021614,Power Station,music
10,14,1985021614,LePi,crew
10,13,198502091,RiHa,cast
10,14,1985021611,JiBe,cast
10,14,1985021611,BiCr,cast
10,14,1985021611,ChGu,cast
10,14,1985021611,GaKr,cast
10,14,1985021610,Power Station,music
10,14,1985021610,LePi,crew
10,14,198502169,ChGu,cast
10,14,198502169,GaKr,cast
10,14,198502164,Pamela Sue Martin,host
10,14,198502164,JiBe,cast
10,14,198502168,BiCr,cast
10,14,198502168,ChGu,cast
10,14,198502165,Ann-Margret,filmed
10,14,198502165,Lynn Swann,filmed
10,14,198502165,Morgan Fairchild,filmed
10,14,198502165,Susan Lucci,filmed
10,14,198502165,Teri Garr,filmed
10,14,198502165,BiCr,cast
10,14,198502165,RiHa,cast
10,14,198502167,JiBe,cast
10,14,198502167,JoDi,crew
10,14,198502167,DiEb,crew
10,14,198502167,MaGr,cast
10,14,198502167,RiHa,cast
10,14,198502167,KeKe,crew
10,14,198502167,GaKr,cast
10,14,198502167,JuLD,cast
10,14,198502167,RbRi,crew
10,14,198502167,MaSh,cast
10,14,198502167,AnSm,crew
10,14,198502166,RiHa,cast
10,14,198502167,PaSt,cast
10,14,198502163,Pamela Sue Martin,host
10,14,198502163,BiCr,cast
10,14,198502163,ChGu,cast
10,14,198502163,GaKr,cast
10,14,198502163,MaSh,cast
10,14,198502162,GaKr,cast
10,14,198502162,JuLD,cast
10,15,1985033015,The Commodores,music
10,15,1985033014,JiBe,cast
10,15,1985033014,MaGr,cast
10,15,1985033014,JuLD,cast
10,15,1985033014,MaSh,cast
10,15,1985033012,Mr. T,host
10,15,1985033012,The Commodores,music
10,15,1985033013,Mr. T,host
10,15,1985033013,Hulk Hogan,host
10,15,1985033013,Bob Orton,filmed
10,15,1985033013,Rowdy Roddy Piper,filmed
10,15,1985033011,Liberace,cameo
10,15,1985033011,BiCr,cast
10,15,1985033011,ChGu,cast
10,15,1985033011,MaSh,cast
10,15,1985033010,Steve Landesberg,guest
10,15,198503309,MaGr,cast
10,15,198503309,RiHa,cast
10,15,198503309,GaKr,cast
10,15,198503309,PaSt,cast
10,15,198503308,BiCr,cast
10,15,198503308,RiHa,cast
10,15,198503307,JiBe,cast
10,15,198503307,ChGu,cast
10,15,198503307,GaKr,cast
10,15,198503307,MaSh,cast
10,15,198503307,PaSt,cast
10,15,198503306,Mr. T,host
10,15,198503306,Hulk Hogan,host
10,15,198503306,BiCr,cast
10,15,198503305,RiHa,cast
10,15,198503303,JiBe,cast
10,15,198503304,Hulk Hogan,host
10,15,198503304,JiBe,cast
10,15,198503304,ChGu,cast
10,15,198503304,GaKr,cast
10,15,198503304,PaSt,cast
10,15,198503302,Mr. T,host
10,15,198503302,Hulk Hogan,host
10,15,198503301,Mr. T,host
10,15,198503301,Hulk Hogan,host
10,15,198503301,JiBe,cast
10,15,198503301,BiCr,cast
10,15,198503301,MaGr,cast
10,15,198503301,RiHa,cast
10,15,198503301,GaKr,cast
10,15,198503301,JuLD,cast
10,16,1985040611,Santana,music
10,15,198503301,MaSh,cast
10,15,198503301,PaSt,cast
10,16,1985040610,ChGu,cast
10,16,1985040610,RiHa,cast
10,16,1985040610,GaKr,cast
10,16,198504069,Christopher Reeve,host
10,16,198504069,AnBe,crew
10,16,198504069,BiCr,cast
10,16,198504069,JuLD,cast
10,16,198504068,Santana,music
10,16,198504067,ChGu,cast
10,16,198504067,JiBe,cast
10,16,198504067,DoPa,crew
10,16,198504067,RiHa,cast
10,16,198504067,BiCr,cast
10,16,198504067,Calvert DeForest,cameo
10,16,198504066,Christopher Reeve,host
10,16,198504066,JiBe,cast
10,16,198504066,BiCr,cast
10,16,198504066,RiHa,cast
10,16,198504066,GaKr,cast
10,16,198504065,Steven Wright,guest
10,16,198504064,JiBe,cast
10,16,198504064,BiCr,cast
10,16,198504064,MaGr,cast
10,16,198504064,ChGu,cast
10,16,198504064,MaSh,cast
10,16,198504064,PaSt,cast
10,16,198504063,Christopher Reeve,host
10,16,198504063,JiBe,cast
10,16,198504063,RiHa,cast
10,16,198504063,GaKr,cast
10,16,198504063,JuLD,cast
10,16,198504061,JiBe,cast
10,16,198504061,BiCr,cast
10,16,198504061,MaGr,cast
10,16,198504061,ChGu,cast
10,16,198504061,RiHa,cast
10,16,198504061,GaKr,cast
10,16,198504061,JuLD,cast
10,16,198504061,RbRi,crew
10,16,198504061,MaSh,cast
10,16,198504061,PaSt,cast
10,16,198504062,Christopher Reeve,host
9,1,1983100817,RoDu,cast
9,1,1983100817,MaGr,cast
9,1,1983100817,BrHa,cast
9,1,1983100817,TiKa,cast
9,1,1983100817,GaKr,cast
9,1,1983100817,JoPi,cast
9,1,1983100816,JoPi,cast
9,1,1983100816,AnSm,crew
9,1,1983100814,Gene Siskel,cameo
9,1,1983100814,Roger Ebert,cameo
9,1,1983100815,John Cougar,music
9,1,1983100812,John Cougar,music
9,1,1983100813,TiKa,cast
9,1,1983100813,JoPi,cast
9,1,1983100810,AnBr,crew
9,1,1983100810,BrHa,cast
9,1,1983100810,TiKa,cast
9,1,1983100810,GaKr,cast
9,1,198310086,JoPi,cast
9,1,198310089,Brandon Tartikoff,host
9,1,1983100811,BrHa,cast
9,1,1983100811,JoPi,cast
9,1,1983100811,Brandon Tartikoff,host
9,1,1983100811,TiKa,cast
9,1,198310088,JoDi,crew
9,1,198310088,BrHa,cast
9,1,198310088,GaKr,cast
9,1,198310088,EdMu,cast
9,1,198310088,JoPi,cast
9,1,198310087,Brandon Tartikoff,host
9,1,198310087,RoDu,cast
9,1,198310087,EdMu,cast
9,1,198310087,JoPi,cast
9,1,198310084,RoDu,cast
9,1,198310084,MaGr,cast
9,1,198310084,TiKa,cast
9,1,198310084,GaKr,cast
9,1,198310084,EdMu,cast
9,1,198310084,JoPi,cast
9,1,198310085,TiKa,cast
9,1,198310085,EdMu,cast
9,1,198310083,JuLD,cast
9,1,198310081,MaGr,cast
9,1,198310081,TiKa,cast
9,1,198310081,EdMu,cast
9,1,198310082,Brandon Tartikoff,host
9,2,1983101515,Danny DeVito,host
9,2,1983101515,RoDu,cast
9,2,1983101515,MaGr,cast
9,2,1983101515,BrHa,cast
9,2,1983101515,TiKa,cast
9,2,1983101515,AnMu,crew
9,2,1983101514,Danny DeVito,host
9,2,1983101514,TiKa,cast
9,2,1983101516,Eddy Grant,music
9,2,1983101512,Danny DeVito,host
9,2,1983101512,TiKa,cast
9,2,1983101513,EdMu,cast
9,2,1983101513,JoPi,cast
9,2,1983101511,Danny DeVito,host
9,2,1983101511,Rhea Perlman,host
9,2,1983101511,Dick Cavett,cameo
9,2,1983101511,MaGr,cast
9,2,1983101511,BrHa,cast
9,2,1983101511,TiKa,cast
9,2,1983101511,GaKr,cast
9,2,1983101510,Eddy Grant,music
9,2,198310159,BrHa,cast
9,2,198310159,JuLD,cast
9,2,198310159,GaKr,cast
9,2,198310159,MaGr,cast
9,2,198310156,Danny DeVito,host
9,2,198310156,Rhea Perlman,host
9,2,198310156,MaGr,cast
9,2,198310156,BrHa,cast
9,2,198310156,TiKa,cast
9,2,198310156,AnMu,crew
9,2,198310156,EdMu,cast
9,2,198310156,JoPi,cast
9,2,198310158,Rhea Perlman,host
9,2,198310158,MaGr,cast
9,2,198310158,BrHa,cast
9,2,198310158,GaKr,cast
9,2,198310158,JuLD,cast
9,2,198310158,EdMu,cast
9,2,198310158,JoPi,cast
9,2,198310158,AnSm,crew
9,2,198310158,ClSm,crew
9,2,198310157,MaGr,cast
9,2,198310157,GaKr,cast
9,2,198310155,Danny DeVito,host
9,2,198310155,Rhea Perlman,host
9,2,198310155,RoDu,cast
9,2,198310155,EdMu,cast
9,2,198310155,JoPi,cast
9,2,198310151,JuLD,cast
9,2,198310154,JoPi,cast
9,3,1983102213,John Candy,host
9,3,1983102213,JiBe,cast
9,2,198310152,Danny DeVito,host
9,2,198310152,Rhea Perlman,host
9,3,1983102215,Men At Work,music
9,2,198310153,RoDu,cast
9,2,198310153,TiKa,cast
9,2,198310153,EdMu,cast
9,3,1983102212,John Candy,host
9,3,1983102212,JiBe,cast
9,3,1983102212,RoDu,cast
9,3,1983102212,MaGr,cast
9,3,1983102212,TiKa,cast
9,3,1983102212,GaKr,cast
9,3,1983102212,JuLD,cast
9,3,1983102211,BrHa,cast
9,3,1983102211,TiKa,cast
9,3,1983102210,BrHa,cast
9,3,1983102210,TiKa,cast
9,3,1983102210,GaKr,cast
9,3,1983102210,JoPi,cast
9,3,198310229,Men At Work,music
9,3,198310228,John Candy,host
9,3,198310228,EdMu,cast
9,3,198310227,BrHa,cast
9,3,198310227,JuLD,cast
9,3,198310227,TiKa,cast
9,3,198310226,John Candy,host
9,3,198310226,JiBe,cast
9,3,198310226,MaGr,cast
9,3,198310225,EdMu,cast
9,3,198310225,JoPi,cast
9,3,198310224,John Candy,host
9,3,198310224,JiBe,cast
9,3,198310224,RoDu,cast
9,3,198310224,MaGr,cast
9,3,198310224,TiKa,cast
9,3,198310224,JuLD,cast
9,3,198310224,EdMu,cast
9,3,198310224,JoPi,cast
9,3,198310223,John Candy,host
9,3,198310223,JiBe,cast
9,3,198310223,RoDu,cast
9,3,198310223,MaGr,cast
9,3,198310223,TiKa,cast
9,3,198310223,JuLD,cast
9,3,198310223,EdMu,cast
9,3,198310222,John Candy,host
9,3,198310222,EdMu,cast
9,3,198310222,JoPi,cast
9,3,198310222,DaWi,crew
9,3,198310221,John Candy,host
9,3,198310221,JiBe,cast
9,3,198310221,MaGr,cast
9,3,198310221,TiKa,cast
9,3,198310221,JuLD,cast
9,3,198310221,EdMu,cast
9,3,198310221,JoPi,cast
9,5,1983111217,JoPi,cast
9,5,1983111216,Mick Fleetwood's Zoo,music
9,5,1983111215,RoDu,cast
9,5,1983111215,TiKa,cast
9,5,1983111215,GaKr,cast
9,5,1983111215,JuLD,cast
9,5,1983111214,MaGr,cast
9,5,1983111214,TiKa,cast
9,5,1983111214,JuLD,cast
9,5,1983111213,Mick Fleetwood's Zoo,music
9,5,1983111211,BrHa,cast
9,5,1983111211,JuLD,cast
9,5,1983111211,GaKr,cast
9,5,1983111211,MaGr,cast
9,5,1983111211,TiKa,cast
9,5,1983111210,Joel Hodgson,guest
9,5,1983111210,DaWi,crew
9,5,198311129,Teri Garr,host
9,5,198311129,BrHa,cast
9,5,198311129,TiKa,cast
9,5,198311129,JoPi,cast
9,5,198311129,AlSi,crew
9,5,198311128,JoPi,cast
9,5,198311127,RoDu,cast
9,5,198311127,GaKr,cast
9,5,198311126,RoDu,cast
9,5,198311126,EdMu,cast
9,5,198311126,JoPi,cast
9,9,1984011415,Father Guido Sarducci,host
9,9,1984011415,Huey Lewis & The News,music
9,9,1984011415,JiBe,cast
9,9,1984011415,RoDu,cast
9,9,1984011415,DiEb,crew
9,9,1984011415,MaGr,cast
9,9,1984011415,BrHa,cast
9,9,1984011415,TiKa,cast
9,9,1984011415,GaKr,cast
9,9,1984011415,JuLD,cast
