sid,eid,tid,title,titleType
31,8,200512106,Celebrity Mugshot Poker,Cartoon
31,8,200512109,,Weekend Update
31,8,200512104,Face Transplant,Sketch
31,8,200512103,Tylenol BM,Commercial
31,8,200512102,,Monologue
41,2,2015101011,"""Can't Feel My Face""",Musical Performance
41,2,2015101012,Baby Shower,Sketch
41,2,201510109,Hands-free Selfie-Stick!,Commercial
41,2,201510108,Ford's Theatre,Sketch
41,2,201510106,"""The Hills""",Musical Performance
41,2,201510107,,Weekend Update
41,2,2015101010,Citizens Forum,Sketch
32,9,2006121614,,Goodnights
32,8,2006120917,,Goodnights
32,10,2007011315,,Goodnights
32,6,2006111815,,Goodnights
32,7,2006120213,,Goodnights
32,5,2006111117,,Goodnights
32,4,2006102815,,Goodnights
32,3,2006102117,,Goodnights
32,2,2006100718,,Goodnights
32,2,2006100715,"""Like A Star""",Musical Performance
32,2,2006100717,A Moment with the Out-Of-Breath Jogger from 1982,Miscellaneous
32,2,2006100716,Porch Talk,Sketch
32,2,2006100713,Big Wigs,Sketch
32,2,2006100712,New York City Stories,Film
32,2,2006100711,The Nascarettes,Sketch
32,2,2006100714,Kuato,Sketch
32,1,2006093013,Geico,Commercial
32,1,2006093014,,Goodnights
32,1,2006093012,Closing Time,Sketch
32,1,2006093011,Ocean Save,Miscellaneous
32,1,2006093010,"""Bones""",Musical Performance
32,1,200609309,Poland Spring Delivery Men,Sketch
32,1,200609307,"""When You Were Young""",Musical Performance
32,1,200609306,Al Pacino Checks His Bank Balance,Sketch
32,1,200609302,,Monologue
32,1,200609301,Comptroller Rally,Cold Opening
32,1,200609305,SNL Digital Short,Film
32,2,2006100710,,Weekend Update
32,1,200609308,,Weekend Update
32,2,200610079,"""Put Your Records On""",Musical Performance
32,1,200609303,Airport Security Seminar,Sketch
32,2,200610078,St. Ambrose School,Sketch
32,2,200610077,New York City Stories,Film
32,2,200610076,WVIR News,Sketch
32,2,200610075,Jon Bovi,Sketch
32,2,200610074,New York City Stories,Film
32,3,2006102112,McMillan Family Moment,Miscellaneous
32,3,2006102113,The Bear Shark Project,Sketch
32,3,2006102116,McMillan Family Moment,Miscellaneous
32,3,2006102115,"""Cancer""",Musical Performance
32,3,2006102114,McMillan Family Moment,Miscellaneous
32,2,200610072,,Monologue
32,2,200610073,Nancy Grace,Show
32,3,200610219,She's a Mess,Sketch
32,2,200610071,A Message from the Speaker,Cold Opening
32,3,200610218,,Weekend Update
32,3,2006102111,SNL Digital Short,Film
32,3,2006102110,House of Carters,Commercial
32,3,200610215,Kim Jong Il's Address,Sketch
32,3,200610216,Two A-Holes Work Out with a Trainer,Sketch
32,3,200610214,Swimming Lesson,Sketch
32,3,200610217,"""Welcome To The Black Parade""",Musical Performance
32,3,200610213,Colonial Williamsburg,Sketch
32,3,200610211,Special Report,Cold Opening
32,5,2006111116,"""Steppin' Out With My Baby""",Musical Performance
32,5,2006111114,"""Hurt""",Musical Performance
32,5,2006111113,Brazilian Bar,Sketch
32,5,2006111111,,Weekend Update
32,5,2006111110,"""Ain't No Other Man""",Musical Performance
32,5,2006111115,A Moment with the Out-Of-Breath Jogger from 1992,Miscellaneous
32,5,200611119,The Platinum Lounge,Sketch
32,5,200611118,Kobayashi,Cartoon
32,5,200611117,Carpool,Sketch
32,5,200611116,Valtrex,Commercial
32,5,200611114,Britney's Divorce,Sketch
32,5,200611112,,Monologue
32,5,200611111,A Message from the Speaker Elect,Cold Opening
32,5,200611113,e-zdate.com,Commercial
32,7,2006120212,"""The Metal""",Musical Performance
32,7,2006120211,The First Chocolate,Sketch
32,7,2006120210,History Buff,Sketch
32,7,200612029,Mountain Man,Sketch
32,7,200612028,,Weekend Update
32,7,200612027,"""Kickapoo""",Musical Performance
32,7,200612026,"""Lost"" Theories",Sketch
32,7,200612024,Nancy Grace,Show
32,7,200612025,Deep House Dish,Show
32,7,200612021,Iraq Press Conference,Cold Opening
32,7,200612023,Sale Mart,Commercial
32,7,200612022,,Monologue
32,4,2006102814,Job Interview,Sketch
32,4,2006102813,"""Clap Hands""",Musical Performance
32,4,2006102811,Trust Your Physician,Sketch
32,4,2006102810,,Weekend Update
32,4,2006102812,The Curse of Frankenstein,Sketch
32,4,200610289,"""Nausea""",Musical Performance
32,4,200610288,Protest Song,Musical Performance
32,4,200610287,Hardball,Show
32,4,200610286,Advance Man,Sketch
32,4,200610285,National Anthem,Sketch
32,4,200610284,Political Attack Ads,Cartoon
32,4,200610282,,Monologue
32,6,2006111814,Two Old Men,Sketch
32,6,2006111812,Lesbian Cruise,Sketch
32,4,200610281,Kazakhstan Ministry of Information,Cold Opening
32,6,2006111811,Hair Transplant,Sketch
32,6,2006111810,Pool Watch,Show
32,6,200611189,,Weekend Update
32,6,2006111813,"""Runaway Love""",Musical Performance
32,6,200611188,"""Money Maker""",Musical Performance
32,6,200611186,Booty Bidness Workwear,Commercial
32,6,200611185,The O'Reilly Factor,Show
32,6,200611187,Blizzard Man,Sketch
32,6,200611182,,Monologue
32,6,200611181,A Message from the President,Cold Opening
32,6,200611184,The Bitchslap Method,Commercial
32,6,200611183,Young Douglas: Hypin' The Classics,Commercial
32,10,2007011314,"Kaplan, Liebowitz & Dolemite",Commercial
32,10,2007011312,Wheelchair Dates,Sketch
32,10,2007011313,"""New Slang""",Musical Performance
32,10,2007011310,,Weekend Update
32,10,200701139,"""Phantom Limb""",Musical Performance
32,10,200701138,Stock Footage Awards,Award Show
32,10,2007011311,Law & Order Master Class,Sketch
32,10,200701137,SNL Digital Short,Film
32,10,200701136,Cool Food,Sketch
32,10,200701135,Trump Press Conference,Sketch
32,10,200701131,More Troops,Cold Opening
32,9,2006121613,"""What Goes Around""",Musical Performance
32,10,200701134,Bronx Beat,Show
32,10,200701133,Deep House Dish,Show
32,9,2006121612,A Holiday Message from Nancy Grace,Miscellaneous
32,9,2006121611,Elf Audition,Sketch
32,10,200701132,,Monologue
32,9,200612169,,Weekend Update
32,9,200612167,Dry Eyes,Game Show
32,9,2006121610,Hip Hop Kids,Show
32,9,200612168,"""My Love""",Musical Performance
32,9,200612164,Target,Sketch
32,9,200612161,Santa's My Boyfriend,Cold Opening
32,8,2006120916,Stanfield & Partlow,Commercial
32,8,2006120914,After Work Snack,Sketch
32,9,200612162,,Monologue
32,8,2006120913,Valtrex,Commercial
32,8,2006120912,Monster Under The Bed,Sketch
32,8,2006120911,,Weekend Update
32,8,2006120915,"""I Wanna Love You""",Musical Performance
32,8,2006120910,"""Wind It Up""",Musical Performance
32,8,200612099,Buyer Beware,Show
32,8,200612093,SNL Digital Short,Film
32,8,200612098,SNL Digital Short,Film
32,8,200612097,Two A-Holes in a Live Nativity Scene,Sketch
32,8,200612096,Student-Teacher Romance,Sketch
32,8,200612095,Diddy Kiddies,Cartoon
32,8,200612094,Good morning: I hate this town,Show
32,8,200612092,,Monologue
41,2,201510102,,Monologue
32,8,200612091,Bush's Plan for Iraq,Cold Opening
41,2,201510104,Hot For Teacher 8,Sketch
41,2,201510103,Delta Flight,Sketch
41,2,201510101,Fox and Friends,Cold Opening
41,2,201510105,Guns,Commercial
41,3,2015101710,"""Stone Cold""",Musical Performance
41,3,201510175,Mitchell's,Commercial
41,3,2015101711,Yo! Where Jackie Chan At Right Now?,Show
41,3,201510179,The Standoff,Film
41,3,201510176,"""Cool for the Summer"", ""Confident""",Musical Performance
41,3,201510178,The Loveliest Kingdom,Sketch
41,3,201510173,Family Feud,Game Show
41,3,201510172,,Monologue
41,7,2015120513,Santa and his Magical Elves,Sketch
41,7,2015120512,"""River""",Musical Performance
41,7,2015120511,The Wiz Live!,Show
41,7,2015120510,Nespresso,Commercial
41,7,201512059,Hometown Bar,Sketch
41,7,201512057,"""Smooth Sailin'""",Musical Performance
41,7,201512058,,Weekend Update
41,7,201512056,Birthday Party,Sketch
41,7,201512052,,Monologue
41,7,201512051,A Christmas Message from Donald & Melania Trump,Cold Opening
41,7,201512055,Santa Baby,Film
41,7,201512054,Close Encounter,Sketch
41,7,201512053,Settl,Commercial
41,5,2015111411,"""Omen""",Musical Performance
41,5,2015111412,A Mike O'Brien Picture,Film
41,5,201511148,,Weekend Update
41,5,201511149,The Adventures Of Young Ben Carson,Sketch
41,5,201511147,"""Magnets""",Musical Performance
41,5,2015111410,Walk-On Role,Sketch
41,5,201511146,Theater Showcase,Sketch
41,5,201511145,First Got Horny 2 U,Film
41,5,201511142,,Monologue
41,5,201511144,Black Jeopardy!,Game Show
41,5,201511143,Arons List,Commercial
41,6,2015112112,Town Hall Meeting,Sketch
41,6,201511219,Should You Chime In On This?,Game Show
41,6,2015112110,Right Side of the Bed,Show
41,6,2015112111,"""When We Were Young""",Musical Performance
41,5,201511141,We Stand With Paris,Cold Opening
41,6,201511218,,Weekend Update
41,6,201511216,Star Wars Auditions,Miscellaneous
41,6,201511214,Blues Shack,Sketch
41,6,201511215,3D Printer Man,Sketch
41,6,201511212,,Monologue
41,6,201511213,A Thanksgiving Miracle,Film
41,6,201511211,Fox and Friends,Cold Opening
41,9,2015121913,"""Santa Claus Is Comin' To Town""",Musical Performance
41,9,2015121911,"""The Ties That Bind""",Musical Performance
41,9,2015121910,Tina & Amy's Dope Squad,Film
41,9,201512199,The Chad & Mrs. Douglas Show Collection,Commercial
41,9,201512198,,Weekend Update
41,9,201512197,"""Meet Me in the City""",Musical Performance
41,9,201512196,Movie Set,Sketch
41,9,201512194,Meet Your Second Wife!,Game Show
41,9,201512192,,Monologue
41,9,201512191,Republican Presidential Debate,Cold Opening
41,8,2015121215,,Goodnights
41,8,2015121214,Arons List,Commercial
41,8,2015121212,"""Sunday Candy""",Musical Performance
41,8,2015121211,Pirate Ship,Sketch
41,8,2015121213,Hunk Junktion,Sketch
41,8,2015121210,Brunch,Sketch
41,8,201512129,,Weekend Update
41,8,201512128,"""Paradise""",Musical Performance
41,8,201512127,Christmas Sing-a-long,Sketch
41,8,201512125,Time To Bleed,Film
41,8,201512124,On The Record,Show
41,8,201512123,Star Wars: The Force Awakens Action Figures,Commercial
41,8,201512122,,Monologue
41,4,2015110711,Backstage,Miscellaneous
41,4,2015110710,Mr. Crocker,Film
41,4,201511079,Rock Band,Sketch
41,4,201511078,,Weekend Update
41,4,201511077,"""Alive""",Musical Performance
41,4,201511075,Live Tweeting,Sketch
41,4,201511074,Bad Girls,Film
41,4,201511073,White House 2018,Sketch
41,4,201511072,,Monologue
41,11,2016012314,Settl,Commercial
41,11,2016012313,Football Party,Sketch
41,11,2016012312,"""Hands To Myself""",Musical Performance
41,11,2016012311,Citizens Forum,Sketch
41,11,2016012310,At the Club,Film
41,11,201601239,Super Crew,Sketch
41,11,201601238,Three's A Crime: The Janet Johnson-Luna and Kara Torkelson Civil Trial,Show
41,11,201601237,,Weekend Update
41,11,201601236,"""Good For You"", ""Same Old Love""",Musical Performance
41,11,201601235,Bland Man,Show
41,11,201601233,Screen Guild Awards,Award Show
41,11,201601234,Love Struck,Film
41,11,201601232,,Monologue
41,10,2016011614,The Doctor is in... My Butt 4,Sketch
41,10,2016011613,"""Nobody To Blame""",Musical Performance
41,10,2016011612,Golden Globes,Film
41,10,2016011611,,In Memoriam
41,10,201601169,Awareness Seminar,Sketch
41,10,2016011610,,Intro
41,10,201601168,,Weekend Update
41,10,201601167,"""Parachute""",Musical Performance
41,10,201601166,America's Funniest Cats,Show
41,10,201601165,Aladdin,Sketch
41,10,201601164,Undercover Boss: Star Killer Base,Show
41,10,201601162,,Monologue
41,10,201601161,Republican Debate,Cold Opening
29,20,2004051515,,Goodnights
28,18,2003050315,,Goodnights
29,19,2004050816,,Goodnights
28,20,2003051714,,Goodnights
29,19,2004050815,Mother's Day Message From Snoop Dogg,Miscellaneous
28,17,2003041214,,Goodnights
28,19,2003051015,,Goodnights
28,17,2003041212,Club Traxx,Show
26,20,2001051914,,Goodnights
26,19,2001051217,,Goodnights
28,17,2003041213,Uday Hussein,Commercial
26,18,2001050515,,Goodnights
26,18,2001050514,The Flamingo Paradise Lounge,Sketch
24,19,1999051515,,Goodnights
23,20,1998050914,,Goodnights
22,20,1997051710,Kennedy Kapers,Game Show
22,20,1997051715,Larry King's News & Views,Commercial
22,20,1997051714,Interview,Sketch
22,20,1997051713,Vic Ocasek's Rock & Roll Fantasy Camp,Commercial
22,20,1997051711,Larry King's News & Views,Commercial
22,20,199705179,"""Don't Let Go""",Musical Performance
22,20,1997051716,,Goodnights
22,20,1997051712,Rant,Sketch
21,20,1996051813,Jimmy Tango's Fat Busters,Show
21,20,1996051812,"""Burden In My Hand""",Musical Performance
21,20,1996051810,Spade in America,Miscellaneous
21,20,1996051814,,Goodnights
21,20,199605188,"""Pretty Noose""",Musical Performance
21,20,199605187,,Intro
21,20,199605189,I'll See You in Hell,Sketch
21,20,199605186,,Weekend Update
21,20,199605183,Wrestling Tournament,Sketch
22,20,199705178,,Weekend Update
21,20,199605185,Jacuzzi Lifeguard,Sketch
21,20,199605182,,Monologue
21,20,199605181,Nightline,Cold Opening
21,20,199605184,The Roxbury Guys,Sketch
22,20,199705177,Goth Talk,Show
22,20,199705176,Fun With Real Audio,Cartoon
22,20,199705173,Big Brawn,Commercial
22,20,199705175,"Space, The Infinite Frontier",Show
22,20,199705171,Nightline,Cold Opening
22,20,199705174,Teacher's Last Day,Sketch
22,20,199705172,,Monologue
23,20,1998050913,The Lost Deep Thoughts,Miscellaneous
23,20,1998050912,The Golords,Film
23,20,1998050911,From The Earth To The Area Around The Earth: The Story of The Space Shuttle,Show
23,20,1998050910,Interbank,Commercial
23,20,199805096,"""Come With Me""",Musical Performance
23,20,199805099,Oprah,Show
23,20,199805097,,Weekend Update
23,20,199805094,The Ambiguously Gay Duo,Cartoon
23,20,199805098,Mango,Sketch
23,20,199805092,,Monologue
24,19,1999051514,Brian Fellow's Safari Planet,Show
24,19,1999051513,"""All I Have To Give""",Musical Performance
23,20,199805091,The X Files,Cold Opening
24,19,1999051512,Holding Your Own Boobs Magazine,Commercial
23,20,199805093,Cheerleading Camp,Sketch
24,19,1999051510,Dusty's Love,Show
24,19,199905158,"""I Want It That Way""",Musical Performance
24,19,199905156,The Ginsburg Gang,Cartoon
24,19,199905159,,Weekend Update
24,19,199905157,Shame Attack!,Game Show
24,19,199905154,Sparks,Sketch
24,19,199905155,Get On The Bag!,Sketch
24,19,199905152,,Monologue
26,18,2001050513,Bravery and Unity,Show
26,18,2001050512,"""Emotion""",Musical Performance
26,18,2001050511,A Short film by Adam McKay,Film
24,19,199905151,Graduation Medley,Cold Opening
26,18,200105059,Evil Boss,Sketch
26,18,200105058,,Weekend Update
26,18,200105057,"""Survivor""",Musical Performance
26,18,2001050510,The West Wing,Show
26,18,200105052,,Monologue
26,18,200105056,Jeffrey's,Sketch
26,18,200105055,Weakest Link,Game Show
26,18,200105053,Homocil,Commercial
26,19,2001051216,Shooters,Sketch
26,18,200105054,Just Funnin',Show
26,19,2001051215,"""You Give Love a Bad Name""",Musical Performance
26,19,2001051213,Wake Up Wakefield!,Show
26,19,2001051210,,Weekend Update
26,19,2001051214,A Message from Shaquille O'Neal,Miscellaneous
26,19,200105129,"""My Life""",Musical Performance
26,19,200105127,Save the Starving Actresses,Commercial
26,19,200105128,Premiere Playhouse - The Scarlet Letter,Sketch
26,19,200105125,Audition,Sketch
26,19,200105126,MTV Cribs,Show
26,19,200105124,Physical,Sketch
26,19,200105123,Corn Chip Nail Tips,Commercial
26,19,200105122,,Monologue
26,19,200105121,Vice Presidential Address,Cold Opening
26,20,2001051913,Memorial Day Greetings,Miscellaneous
26,20,2001051912,"""Island In The Sun""",Musical Performance
26,20,2001051911,Badger Up The Butt,Sketch
26,20,2001051910,Centaur,Sketch
26,20,200105197,"""Hash Pipe""",Musical Performance
26,20,200105199,The Anatominals Show,Cartoon
26,20,200105194,Hardball,Show
26,20,200105196,,Weekend Update
26,20,200105193,Mango,Sketch
26,20,200105192,,Monologue
26,20,200105191,A Message from the Mayor,Cold Opening
28,17,2003041211,"""Settle Down""",Musical Performance
28,17,200304129,Phone Booth,Sketch
28,17,200304128,CNN Update,Miscellaneous
28,17,200304127,The Rialto Grande,Sketch
28,17,200304124,Wake Up Wakefield!,Show
28,17,200304126,,Weekend Update
28,17,200304123,What's The Rush?,Show
28,17,200304122,,Monologue
28,17,200304121,Live Address,Cold Opening
28,17,200304125,"""Lyric""",Musical Performance
28,18,2003050313,50's Ent.,Sketch
28,18,2003050314,Global Century Investments,Commercial
28,18,200305038,,Weekend Update
28,18,2003050312,"""21 Questions""",Musical Performance
28,18,200305037,"""In Da Club""",Musical Performance
28,18,200305036,Plagiarism Class,Sketch
28,18,200305035,Madonna: An American Life,Show
28,18,2003050310,No Punking,Miscellaneous
28,18,200305039,The Falconer,Sketch
28,18,2003050311,Politics Today,Show
28,18,200305033,Count Chocula Silver,Commercial
28,18,200305032,,Monologue
28,18,200305034,Jarret's Room,Sketch
28,19,2003051012,Dance Class,Sketch
28,18,200305031,USS Abraham Lincoln,Cold Opening
28,19,2003051014,Velvet Productions,Sketch
28,19,2003051013,"""No Letting Go""",Musical Performance
28,19,2003051011,Lensmasters,Sketch
28,19,2003051010,,Weekend Update
28,19,200305109,"""Get Busy""",Musical Performance
28,19,200305106,Live with Regis & Kelly,Show
28,19,200305105,Self-Involved Guy,Sketch
28,19,200305104,Brian Fellow's Safari Planet,Show
28,19,200305108,,Intro
28,19,200305103,Mom Jeans,Commercial
28,19,200305107,Saddam and Osama,Cartoon
28,19,200305102,,Monologue
28,19,200305101,American Idol,Cold Opening
28,20,2003051712,"""Dangerously In Love""",Musical Performance
28,20,2003051710,Astronaut Jones,Sketch
28,20,200305179,,Weekend Update
28,20,200305178,"""Crazy In Love""",Musical Performance
28,20,2003051711,La Cuisina Canina,Sketch
28,20,200305172,,Monologue
28,20,200305176,"Cokee, The Most Expensive Dog In The World",Cartoon
28,20,200305173,Top O' The Morning,Show
28,20,200305175,The Falconer,Sketch
28,20,200305174,The Rialto Grande,Sketch
29,19,2004050812,Pothead Theater,Cartoon
29,19,2004050811,Appalachian Emergency Room,Show
29,19,200405089,"""Don't Tell Me""",Musical Performance
29,19,2004050813,"""My Happy Ending""",Musical Performance
29,19,2004050810,,Weekend Update
29,19,200405086,Scheinwald Studios,Sketch
29,19,200405088,Friends,Sketch
29,19,200405087,ABC (I),Commercial
29,19,200405084,¡Show Biz Grande Explosion!,Show
29,19,200405082,,Monologue
29,19,200405083,Mom Jeans,Commercial
29,19,200405081,Friends,Cold Opening
29,20,2004051514,Summertime,Musical Sketch
29,20,2004051513,The Adventures of Harold,Film
29,19,200405085,Rap Battle,Sketch
29,20,2004051512,Family Barbecue,Sketch
29,20,200405159,Pat 'N Patti's Backpack Shack,Commercial
29,20,200405158,,Weekend Update
